anime_id,producers
54301,BS11
54301,Kadokawa
54301,Tencent Games
54301,Bandai Namco Music Live
23281,Production I.G
23281,Dentsu
23281,Fuji TV
23281,Nitroplus
23281,Sony Music Entertainment
23281,TOHO animation
23281,Kyoraku Industrial Holdings
1608,Bandai Visual
1608,TBS
1608,81 Produce
1608,Shueisha
1608,Arts Magic
2923,TV Tokyo
2923,Sotsu
2923,Pony Canyon
59,TBS
59,Pioneer LDC
51586,Dentsu
51586,Bushiroad
51586,Tokyo MX
51586,Bushiroad Music
51586,Donuts
51586,BS NTV
51586,Bushiroad Move
51586,Bushiroad Creative
5684,Unknown
364,TV Tokyo
364,Aniplex
242,VAP
242,Studio Jack
4060,Unknown
42994,Unknown
22729,Aniplex
22729,Movic
22729,Nitroplus
22729,Houbunsha
22729,MAGES.
22729,Tokyo MX
22729,Asahi Broadcasting
22729,BS11
31580,Mainichi Broadcasting System
31580,Kodansha
31580,KlockWorx
31580,Sony Music Communications
31580,TOHO animation
31580,King Records
11235,TBS
586,Dentsu
586,SKY Perfect Well Think
586,Fuji TV
586,Asmik Ace
586,Sony Music Entertainment
6093,Fujipacific Music
505,TV Tokyo
505,Nihon Ad Systems
134,Marvelous Entertainment
134,Fuji TV
25731,Starchild Records
25731,Bandai Namco Live Creative
25731,Bandai Namco Games
25731,Docomo Anime Store
25731,Fields
25731,Bandai Channel
15613,Bandai Visual
15613,Frontier Works
15613,Lantis
15613,Movic
15613,DAX Production
15613,Sony PCL
38472,Kadokawa
34012,TV Tokyo
34012,Sotsu
34012,flying DOG
34012,Nikkatsu
34012,Avex Pictures
34012,Crunchyroll
34012,Dai Nippon Printing
34012,Shufunotomo
47159,AT-X
47159,Studio Mausu
47159,NBCUniversal Entertainment Japan
47159,Tokyo MX
47159,RAY
47159,DMM pictures
47159,BS NTV
47159,SB Creative
183,Marvelous Entertainment
181,GDH
181,Dentsu
181,Media Factory
4416,Unknown
40908,Frontier Works
40908,Lantis
40908,Shueisha
40908,Yomiuri TV Enterprise
40908,Bandai Namco Arts
40908,JTB Next Creation
1590,Unknown
32526,Bandai Visual
32526,Lantis
32526,Magic Capsule
32526,ASCII Media Works
32526,Bushiroad
36565,Shogakukan-Shueisha Productions
36565,NHK
36565,NHK Enterprises
19291,TV Tokyo
165,Media Factory
165,Victor Entertainment
165,Asatsu DK
165,Fuji TV
34494,AT-X
34494,Houbunsha
34494,TOHO animation
34494,BS11
34494,ABC Animation
34494,Sony PCL
2942,Media Factory
2942,Shochiku
2942,AT-X
2942,TV Tokyo Music
2942,TYO
2942,Mag Garden
38959,Aniplex
38959,Notes
11933,Pony Canyon
11933,AT-X
11933,KlockWorx
11933,SoftBank Creative
527,TV Tokyo
527,TV Tokyo Music
527,Studio Jack
573,TV Tokyo
573,Bandai Visual
573,Hal Film Maker
573,Sotsu
167,Kadokawa Shoten
167,A-Line
38787,Mainichi Broadcasting System
38787,Kodansha
38787,DMM pictures
5233,Unknown
2548,Unknown
2225,Fuji TV
2225,Zuiyo
41587,Dentsu
41587,Movic
41587,Sony Music Entertainment
41587,TOHO animation
41587,Shueisha
37597,Aniplex
37597,Movic
37597,Libre
37597,animate
52505,Sotsu
52505,Pony Canyon
52505,Kansai Telecasting
52505,NetEase
52505,BS Asahi
52505,CHOCOLATE
344,NHK
54103,NBCUniversal Entertainment Japan
54103,Tokyo MX
54103,DMM.com
54103,Kadokawa Media House
54103,BS NTV
54103,Good Smile Film
54103,Bit grooove promotion
54103,SB Creative
54103,Yostar
11013,Aniplex
11013,Square Enix
11013,Mainichi Broadcasting System
11013,Movic
17080,Starchild Records
17080,Mainichi Broadcasting System
25,GDH
25,Pony Canyon
25,CBC Television
1728,TV Tokyo
2014,Kodansha
2203,TBS
50552,TV Tokyo
50552,MediaNet
50552,TOHO animation
50552,Akita Shoten
50552,NHK Enterprises
25519,Dentsu
25519,Mainichi Broadcasting System
25519,Pony Canyon
25519,Movic
25519,KlockWorx
113,Starchild Records
113,TV Tokyo Music
42587,Mainichi Broadcasting System
489,Aniplex
53040,Mainichi Broadcasting System
53040,Kodansha
53040,Nikkatsu
53040,Nichion
53040,Myrica Music
53040,Half HP Studio
53040,NTV Wands
31798,Aniplex
31798,Movic
31798,Ultra Super Pictures
31798,Sammy
31798,Asahi Broadcasting
31798,BS11
31798,Crunchyroll
1972,Unknown
40496,Aniplex
40496,Movic
40496,AT-X
40496,Studio Mausu
40496,Tokyo MX
40496,Q-Tec
40496,Docomo Anime Store
40496,Medicos Entertainment
40496,BS11
40496,Contents Seed
40496,Kadokawa
40496,ADK Marketing Solutions
20541,Sotsu
20541,DAX Production
20541,TOHO animation
20541,RAY
20541,Ichijinsha
1060,Pioneer LDC
2084,TV Tokyo
2084,Asatsu DK
1873,Asatsu DK
42391,TV Tokyo
42391,Dentsu
42391,Rakuonsha
42391,Avex Pictures
42391,Daiichi Shokai
6056,Tele-Cartoon Japan
130,Unknown
131,Unknown
2216,Geneon Universal Entertainment
2216,WOWOW
2216,Akita Shoten
52082,Aniplex
52082,Kodansha
52082,Crunchyroll
35756,Sony Pictures Entertainment
35756,Frontier Works
35756,Sotsu
35756,Houbunsha
35756,Chugai Mining
35756,Kansai Telecasting
35756,BS11
35756,My Theater D.D.
35756,Good Smile Film
40056,AT-X
40056,BS11
40056,Kadokawa Media House
40056,Kadokawa
40056,NewGin
33028,Unknown
501,Unknown
1684,Genco
1684,Animax
35889,Sotsu
35889,AT-X
35889,Warner Bros. Japan
35889,KlockWorx
35889,ASCII Media Works
35889,Tokyo MX
35889,BS11
6895,Unknown
2228,TV Tokyo
2228,Shogakukan-Shueisha Productions
1292,Dentsu
1292,Victor Entertainment
1292,Pony Canyon
1292,Fuji TV
2813,TV Tokyo
2036,Group TAC
2036,Yomiko Advertising
2036,TOHO
2553,Zuiyo
39586,Aniplex
39586,Kodansha
39586,Magic Capsule
39988,Kadokawa
2757,Unknown
798,Bandai Visual
798,Lantis
798,Imagine
763,Unknown
15911,Geneon Universal Entertainment
15911,Magic Capsule
15911,Showgate
15911,Houbunsha
15911,Exit Tunes
2204,WOWOW
38992,Flex Comix
38992,Hokkaido Cultural Broadcasting
38992,BS11
38992,Yomiuri TV Enterprise
38992,Kanetsu Investment
38992,Toyo Recording
38992,ibis Capital Partners
38992,Y&N Brothers
38992,SUPA LOVE
50185,TV Asahi
50185,Glovision
168,Yomiko Advertising
1878,NHK
1454,WOWOW
1454,Imagine
44204,Nihon Ad Systems
44204,Kodansha
44204,KlockWorx
44204,Docomo Anime Store
44204,King Records
44204,Crunchyroll
44204,BS NTV
44204,Mixi
40513,Mainichi Broadcasting System
40513,Kodansha
40513,DMM pictures
40513,DMM Music
27787,Aniplex
27787,Shueisha
20709,Bandai Visual
20709,Lantis
20709,Kodansha
20709,Banpresto
20709,NichiNare
23421,TV Tokyo
23421,Sotsu
23421,AT-X
23421,DAX Production
23421,NAZ
23421,DIVE II Entertainment
23421,Avex Pictures
23421,Q-Tec
23421,Shueisha
23421,Toys Factory
47790,Lantis
47790,Movic
47790,AT-X
47790,Glovision
47790,TV Aichi
47790,Crunchyroll
47790,Kadokawa Media House
47790,Kadokawa
47790,Bandai Namco Arts
12149,Starchild Records
12149,Magic Capsule
12149,GANSIS
24037,Magic Capsule
24037,Warner Bros. Japan
24037,Showgate
33506,Aniplex
33506,Dentsu
33506,Mainichi Broadcasting System
33506,Movic
33506,Shueisha
18893,Sotsu
18893,KlockWorx
18893,flying DOG
18893,Ultra Super Pictures
18893,Showgate
18893,Shounen Gahousha
40060,Movic
40060,Fuji TV
40060,Ultra Super Pictures
40060,BS Fuji
40060,TOHO animation
40060,Hakuhodo DY Media Partners
40060,Bandai Spirits
40060,Toho Music
23311,Tohokushinsha Film Corporation
506,Studio Jack
32648,Square Enix
32648,Lantis
32648,TBS
32648,DAX Production
32648,Memory-Tech
32648,TC Entertainment
32648,Docomo Anime Store
32648,NichiNare
714,Tsuchida Productions
30344,Aniplex
30344,Half H.P Studio
30344,Nippon Columbia
30344,Bandai Namco Games
30344,Anime Consortium Japan
4654,Geneon Universal Entertainment
4654,Square Enix
4654,AT-X
4654,ASCII Media Works
4654,Kadokawa Contents Gate
38005,Magic Capsule
38005,Nippon Columbia
38005,Docomo Anime Store
38005,Sammy
38005,Kadokawa Media House
38005,DeNA
38005,Kadokawa
10798,Dentsu
10798,Fuji TV
10798,TOHO
10798,Sony Music Entertainment
10798,Fujipacific Music
53698,Studio Hibari
53698,Lantis
53698,Good Smile Company
53698,Egg Firm
53698,Hawkeye
53698,GREE Entertainment
53698,Bandai Namco Filmworks
53698,Bandai Namco Music Live
53698,Daito Giken
92,TV Asahi
92,Sotsu
8841,Kadokawa Shoten
8841,AT-X
8841,Kadokawa Pictures Japan
8841,KlockWorx
8841,flying DOG
2040,TV Tokyo
2040,Yomiko Advertising
2044,Kodansha
2834,Asatsu DK
2834,Japan Taps
4062,Unknown
50461,AT-X
50461,Sammy
50461,bilibili
50461,Kadokawa Media House
50461,Kadokawa
50461,Micro Magazine Publishing
50461,Micro House
238,Fuji TV
34102,flying DOG
34102,Asmik Ace
34102,Showgate
34102,Teichiku Entertainment
34102,Hakuhodo DY Music & Pictures
34102,Kansai Telecasting
34102,BS11
34102,Sony PCL
34102,Radio Osaka
34102,A-Sketch
34102,Parco
34102,e-notion
34102,Kadokawa
3006,TV Asahi
3006,Yumeta Company
40004,Aniplex
40004,Movic
40004,Magic Capsule
40004,Shueisha
40004,BS11
40004,ADK
53439,Genco
53439,Pony Canyon
53439,BS11
53439,Crunchyroll
53439,U-NEXT
53439,Muse Communication
53439,Micro Magazine Publishing
53439,HIAN
2116,TV Tokyo
54803,Unknown
5267,Nippon Television Network
2330,Unknown
34787,TV Tokyo
34787,Nihon Ad Systems
34787,Avex Pictures
34787,Takara Tomy A.R.T.S
34787,Shogakukan
50685,Unknown
3549,Unknown
38753,Mainichi Broadcasting System
38753,Kodansha
38753,DMM pictures
1589,Pony Canyon
1589,Fuji TV
1589,Sony Music Entertainment
1589,Fujipacific Music
1589,Fuji Creative
55310,Aniplex
55310,Movic
55310,Tokyo MX
55310,Akita Shoten
55310,BS11
55310,ABC Animation
55310,ABC Frontier
68,GDH
68,Dentsu
68,TBS
68,Sotsu Music Publishing
18507,Lantis
18507,Iwatobi High School Swimming Club
18507,Asahi Broadcasting
15863,TV Tokyo
15863,Sotsu
15863,Kadokawa Shoten
15863,KlockWorx
15863,Bandai Namco Games
15863,TOHO animation
48857,Lantis
48857,Live Viewing Japan
48857,Bandai Namco Arts
38476,Sotsu
38476,AT-X
38476,KlockWorx
38476,Houbunsha
38476,MAGES.
38476,BS11
38476,DeNA
38476,FuRyu
11617,Genco
11617,Lantis
11617,Media Factory
11617,AT-X
11617,PRA
11617,Showgate
11617,Atelier Musa
11617,Fujimi Shobo
33241,NHK
33490,Shogakukan-Shueisha Productions
33490,Vega Entertainment
33490,Asatsu DK
33490,Kids Station
33490,d-rights
33490,Tokyo MX
9893,Unknown
10232,BIGLOBE
10232,RAY
970,TV Tokyo
970,d-rights
970,Enoki Films
970,Dai Nippon Printing
3712,Unknown
52173,Square Enix
52173,Lantis
52173,Movic
52173,Nagoya Broadcasting Network
52173,ABC Animation
52173,NetEase
52173,BS Asahi
52173,Bandai Namco Music Live
52173,Saber Links
3358,Yomiko Advertising
3358,Pony Canyon
3358,Half H.P Studio
3358,Shueisha
3225,Starchild Records
3225,Magic Capsule
3225,TV Tokyo Music
54883,Shogakukan-Shueisha Productions
54883,Shogakukan Music & Digital Entertainment
54883,BS11
54883,Quaras
54883,GREE Entertainment
54883,Bandai Namco Music Live
54883,Happinet Phantom Studios
30016,Nihon Ad Systems
30016,DAX Production
30016,Sony Music Communications
30016,Crunchyroll
30016,comico
30016,Tokuma Japan Communications
30016,Nelke Planning
616,TV Tokyo
616,Nihon Ad Systems
350,Asahi Broadcasting
18041,TBS
38759,AT-X
38759,Docomo Anime Store
38759,BS11
38759,Kadokawa Media House
38759,Kadokawa
5355,Dentsu
5355,Shochiku
5355,Mainichi Broadcasting System
5355,Movic
5355,flying DOG
2039,Unknown
52973,Marvelous Entertainment
52973,Mainichi Broadcasting System
52973,Kodansha
52973,Half HP Studio
4114,Sanrio
13599,Aniplex
13599,Dentsu
13599,Fuji TV
13599,Nitroplus
13599,Fujipacific Music
13599,MAGES.
10884,TV Tokyo
10884,Square Enix
10884,Sotsu
10884,Lantis
10884,Pony Canyon
2758,TV Tokyo
2758,Sotsu
40902,Unknown
2555,Fuji TV
50,Bandai Visual
50,TBS
50,Imagine
2817,Unknown
29067,DAX Production
29067,Dream Creation
1858,Starchild Records
1858,KlockWorx
1858,ASCII Media Works
48649,Toei Video
48649,Bandai
48649,Magic Capsule
48649,Bandai Spirits
48649,ADK Emotions
21681,TV Tokyo
21681,Avex Entertainment
21681,Sotsu
21681,Movic
21681,AT-X
21681,DIVE II Entertainment
21681,Bandai Namco Games
35376,AT-X
35376,Flex Comix
35376,TOHO animation
35376,Good Smile Company
35376,Shueisha
35376,bilibili
35376,BS11
35376,Jinnan Studio
35376,RAY
1021,TV Tokyo
1021,Shogakukan-Shueisha Productions
2337,Genco
5832,Unknown
764,Unknown
198,TV Asahi
198,WAO World
198,TAP
34086,Bandai Visual
34086,Lantis
34086,Bandai Namco Entertainment
34086,Anime Consortium Japan
944,Kadokawa Shoten
3009,Unknown
48471,Shogakukan
48471,BS Japan
48471,Bandai Namco Arts
48471,ADK Marketing Solutions
1744,Trinity Sound
35249,Lantis
35249,TOHO animation
35249,Kansai Telecasting
35249,Cygames
2544,Unknown
3272,Nippon Television Network
16353,Aniplex
16353,Dentsu
16353,Mainichi Broadcasting System
2818,Atelier Musa
5953,Yomiko Advertising
5953,Nippon Television Network
38483,Aniplex
38483,Movic
38483,Barnum Studio
38483,Tokyo MX
38483,Q-Tec
38483,Docomo Anime Store
38483,BS11
38483,Straight Edge
38483,Kadokawa
36652,NHK
43470,Sony Music Entertainment
43470,BS Fuji
43470,Flex Comix
43470,Hokkaido Cultural Broadcasting
43470,Office Nobu
43470,bilibili
43470,Yomiuri TV Enterprise
43470,Kanetsu Investment
43470,Toyo Recording
43470,Global Solutions
43470,SUPA LOVE
43470,BloomZ
43470,Mirai-Kojo
43470,AMG Entertainment
43470,Starry Cube
5984,Fuji TV
5984,Fujipacific Music
5984,Sony PCL
5909,Kadokawa Shoten
5909,AMG MUSIC
7662,NHK
7662,Sogo Vision
7662,NHK-BS2
2986,AIC
2986,Square Enix
2986,d-rights
2986,Studio Tulip
2986,KlockWorx
2986,flying DOG
653,Bandai Visual
653,Broccoli
653,Yomiko Advertising
653,Studio Jack
31500,Aniplex
31500,Half H.P Studio
31500,Asmik Ace
31500,Graphinica
31500,BS11
31500,Contents Seed
31500,Cromea
31500,Akatsuki
49438,Frontier Works
49438,Pony Canyon
49438,AT-X
49438,Kansai Telecasting
49438,BS NTV
49438,Kadokawa
49438,Bit grooove promotion
49520,bilibili
280,TV Tokyo
280,Geneon Universal Entertainment
280,Dentsu
280,TV Tokyo Music
280,Dentsu Tec
1536,Geneon Universal Entertainment
1536,Yomiko Advertising
1536,Shueisha
1536,Imagine
53613,Square Enix
53613,Movic
53613,Half H.P Studio
53613,F.M.F
53613,King Records
53613,Crunchyroll
53613,Kadokawa Media House
53613,Geek Pictures
42192,Kodansha
42192,Magic Capsule
42192,Nippon Television Music
52081,Mainichi Broadcasting System
52081,Kodansha
52081,Nikkatsu
52081,NetEase
52081,Heart Company
52081,INSPION Edge
476,Aniplex
14811,VAP
14811,DAX Production
14811,Nippon Television Network
36884,Warner Bros. Japan
36884,BS Fuji
36884,Hakuhodo DY Music & Pictures
32105,TV Tokyo
32105,Nihon Ad Systems
32105,TV Tokyo Music
32105,Avex Pictures
32105,Shueisha
33654,Sotsu
33654,AT-X
33654,Tokyo MX
33654,Avex Pictures
33654,Q-Tec
33654,Docomo Anime Store
33654,Marine Entertainment
33654,Kanon Sound
33654,Contents Seed
33654,Ichijinsha
33654,BS NTV
34863,Marvelous Entertainment
34863,Nitroplus
34863,TOHO animation
34863,Good Smile Company
34863,DMM.com
17505,TV Tokyo
17505,Dentsu
17505,Avex Pictures
2489,TV Osaka
2489,Sanrio
2489,Yomiuri Advertising
33983,TV Tokyo
33983,TMS Entertainment
33983,Bungeishunjuu
33983,Jidaigeki Channel
161,GDH
161,TV Asahi
161,Imagica
16009,Starchild Records
16009,AT-X
16009,KlockWorx
16009,Memory-Tech
16009,Studio Mausu
483,TV Asahi
483,Media Factory
483,Victor Entertainment
1426,Yomiuri Telecasting
519,Starchild Records
519,TV Tokyo Music
158,Rondo Robe
158,TV Tokyo Music
5273,Gallop
5273,Yomiko Advertising
272,Victor Entertainment
42826,Lantis
42826,Kadokawa
42826,Bit grooove promotion
959,Jade Animation
8676,Pony Canyon
8676,TBS
8676,Movic
14345,Sotsu
14345,KlockWorx
14345,flying DOG
14345,Showgate
1886,Nihon Ad Systems
36317,Lantis
36317,Half H.P Studio
36317,Encourage Films
36317,Radio Osaka
36317,Kadokawa
36317,Muse Communication
36317,Bandai Namco Arts
33362,NBCUniversal Entertainment Japan
6381,AIC
6381,Kadokawa Shoten
6381,Kadokawa Pictures Japan
6381,KlockWorx
6381,NTT Docomo
13333,Bandai Visual
13333,Dentsu
13333,Sotsu
13333,Lantis
13333,Pony Canyon
13333,Showgate
13333,Good Smile Company
13333,Infinite
27,Unknown
2129,Bandai Visual
2129,Lantis
878,TV Tokyo
878,Dentsu
878,Atelier Musa
4038,TV Tokyo
4038,Geneon Universal Entertainment
4038,Shogakukan-Shueisha Productions
4038,Half H.P Studio
855,Lantis
855,Dwango
4884,Bandai Visual
4884,Animax
4884,Bandai Namco Games
4884,Atelier Musa
2577,Unknown
3859,VAP
37993,AT-X
37993,flying DOG
37993,Sony Music Communications
37993,Kadokawa Media House
37993,Ichijinsha
37993,Kadokawa
1891,NHK
1892,NHK
3958,Aniplex
3958,Sony Music Entertainment
3958,Ichijinsha
845,Aniplex
845,Ashi Productions
845,Sony Music Entertainment
4186,Kadokawa Shoten
4186,AMG MUSIC
31884,ABC Animation
40497,Aniplex
40497,Square Enix
40497,Movic
40497,Studio Mausu
40497,Straight Edge
40497,Kadokawa
99,Bandai Visual
99,Lantis
99,TV Tokyo Music
51794,Unknown
5395,Yomiuri Advertising
35330,King Records
35330,AC-Bu
2744,Lantis
710,Frontier Works
710,Pony Canyon
710,TBS
710,Movic
710,Shogakukan
1231,TV Tokyo
1231,Sotsu
11499,Lantis
11499,Pony Canyon
11499,TBS
11499,Kodansha
11499,BS-TBS
5277,Aniplex
15751,TV Tokyo
15751,Bandai Visual
15751,Lantis
15751,Barnum Studio
15751,Dwango
15751,Good Smile Company
4061,Unknown
152,TV Asahi
152,Sotsu Music Publishing
32175,Kadokawa Shoten
32175,TBS
32175,DAX Production
32175,Nippon Columbia
32175,Sony Music Communications
32175,Lawson
32175,NichiNare
101,Pony Canyon
101,TBS
101,Movic
14967,AIC
14967,Media Factory
14967,TBS
14967,Magic Capsule
14967,Bushiroad
14967,Bandai Namco Games
14967,Good Smile Company
38186,Aniplex
38186,Movic
38186,Barnum Studio
38186,Magic Capsule
38186,Shueisha
38186,BS11
38186,ADK
1674,Nihon Ad Systems
1674,Fuji TV
6149,Ajia-do
6149,Sakura Production
26349,DAX Production
26349,Dream Creation
18229,VAP
18229,DAX Production
18229,Nippon Television Network
356,Geneon Universal Entertainment
356,Frontier Works
356,TBS
356,KlockWorx
356,Notes
49692,Movic
49692,Futabasha
49692,U-NEXT
49692,MusicRay’n
49692,INCS toenter
49692,Marui Group
49692,Lawson Entertainment
49692,tamakoshi
49692,flaggs
49692,Laulea Works
49692,Alice
40938,Toei Video
40938,Pony Canyon
40938,AT-X
40938,Magic Capsule
40938,KlockWorx
40938,Hakuhodo DY Music & Pictures
40938,BS11
40938,Kadokawa
40938,Yomiuri Shimbun
40938,APDREAM
40938,Dream Shift
40938,Bergamo
1316,Production I.G
1316,TV Tokyo
1316,Aniplex
1316,MediaNet
42361,TMS Entertainment
42361,Mainichi Broadcasting System
42361,Kodansha
42361,King Records
40272,Pony Canyon
40272,Infinite
37403,TV Tokyo
37403,Kodansha
37403,AT-X
37403,King Records
37403,DMM pictures
34618,Aniplex
34618,Houbunsha
34618,Kansai Telecasting
34618,Lawson
34618,Contents Seed
34618,Kinoshita Group Holdings
34618,Drecom
3460,Unknown
1678,TV Tokyo
1678,Shaft
1678,Avex Entertainment
1678,Brains Base
5197,Nihon Ad Systems
6574,Starchild Records
6574,Omnibus Japan
6574,TV Tokyo Music
5150,Shueisha
35413,Bandai Visual
35413,Lantis
35413,Shochiku
35413,Bushiroad
35413,Hakuhodo DY Music & Pictures
35413,BS11
35413,Shogakukan
75,TV Tokyo Music
75,King Records
2927,Bandai Visual
2927,Lantis
28623,Aniplex
28623,Dentsu
28623,Fuji TV
28623,Kyoraku Industrial Holdings
28623,Kansai Telecasting
45486,Nippon Animation
45486,AT-X
45486,Nippon Columbia
45486,Tokyo MX
45486,Good Smile Company
45486,Kanon Sound
45486,NichiNare
45486,Kadokawa
45486,Shufu to Seikatsusha
633,Yumeta Company
633,Imagine
633,J.C.F.
28013,Bandai Visual
28013,Big West
28013,flying DOG
28013,Techno Sound
2253,Dynamic Planning
2929,Unknown
6712,TV Tokyo Music
6712,GANSIS
9181,Geneon Universal Entertainment
9181,TBS
9181,Magic Capsule
9181,PRA
1655,Aniplex
31414,Tokuma Japan
31414,Shueisha
31414,Kyoraku Industrial Holdings
31414,Yomiuri TV Enterprise
1565,TV Tokyo
1565,Shogakukan-Shueisha Productions
1565,SoftX
1565,Nintendo
1565,Studio Jack
28497,Pony Canyon
18295,Aniplex
18295,Dentsu
18295,Mainichi Broadcasting System
18295,Movic
18295,Bandai
18295,Bandai Namco Entertainment
52,Dentsu
52,TV Tokyo Music
3577,Lantis
41833,Frontier Works
41833,Marvelous Entertainment
41833,Pony Canyon
41833,Studio Mausu
41833,Hakuhodo DY Music & Pictures
41833,Akita Shoten
41833,BS11
41833,Kadokawa Media House
3342,VAP
3342,Sotsu
3342,Genco
3342,AT-X
3342,Showgate
3655,Square Enix
3655,Kinyosha
13585,Dentsu
13585,Fuji TV
13585,TOHO
13585,Sony Music Entertainment
13585,Shodensha
42282,Nichion
52657,Aniplex
52657,Dentsu
52657,Fuji TV
52657,Kadokawa
52657,Bandai Spirits
11179,Starchild Records
11179,KlockWorx
11179,PPP
11179,Studio Mausu
11179,Shueisha
12753,NHK
4618,Geneon Universal Entertainment
44275,Kadokawa
5034,Square Enix
5034,Starchild Records
30649,Unknown
4189,Yoons Color
2916,TV Tokyo
2916,Yomiuri Advertising
411,Studio Tulip
30901,KlockWorx
30901,Toranoana
30901,AQUAPLUS
30901,ensky
30901,King Records
7,Bandai Visual
7,Dentsu
7,Victor Entertainment
7,TV Tokyo Music
42962,Movic
42962,AT-X
42962,Sammy
42962,ABC Animation
42962,Kadokawa
42962,INCS toenter
738,TV Tokyo
738,Shogakukan-Shueisha Productions
335,TV Tokyo
335,Rakuonsha
50384,Shogakukan-Shueisha Productions
50384,Shogakukan Music & Digital Entertainment
50384,Shueisha
50384,BS11
50384,Quaras
50384,GREE Entertainment
50384,Bandai Namco Music Live
50384,Happinet Phantom Studios
42340,Toys Factory
42340,ABC Animation
42340,Jinnan Studio
42340,Kadokawa
2835,Unknown
2361,Nippon Television Network
50664,DAX Production
50664,Docomo Anime Store
50664,bilibili
50664,Overlap
4028,Unknown
