anime_id,genres
32729,Romance
32729,Sci-Fi
65,Action
65,Comedy
65,Drama
582,Action
582,Comedy
21843,Action
21843,Adventure
21843,Fantasy
32977,Comedy
52193,Action
52193,Comedy
150,Action
150,Drama
150,Horror
150,Mystery
150,Supernatural
951,Comedy
951,Slice of Life
60,Action
60,Romance
60,Supernatural
345,Drama
345,Romance
22265,Sports
24765,Horror
24765,Mystery
24765,Slice of Life
24765,Supernatural
25649,Boys Love
25649,Comedy
25649,Drama
54842,Adventure
54842,Drama
54842,Fantasy
54842,Romance
53526,Sports
856,Action
856,Drama
856,Fantasy
856,Sci-Fi
30549,Action
30549,Drama
30549,Sci-Fi
6444,Adventure
6444,Fantasy
10278,Comedy
10278,Drama
2557,Drama
2557,Romance
18245,Drama
18245,Romance
43299,Drama
43299,Fantasy
331,Adventure
331,Comedy
331,Fantasy
7592,Action
7592,Supernatural
35067,Comedy
30240,Comedy
30240,Ecchi
32836,Action
32836,Sci-Fi
47257,Comedy
47257,Supernatural
1690,Drama
1690,Sci-Fi
32948,Award Winning
32948,Drama
32948,Romance
123,Adventure
123,Fantasy
123,Romance
18055,Action
18055,Fantasy
18055,Mystery
54362,Action
54362,Drama
54362,Fantasy
160,Adventure
160,Drama
160,Fantasy
160,Sci-Fi
228,Horror
228,Mystery
228,Supernatural
3713,Horror
3713,Mystery
3713,Supernatural
37869,
71,Action
71,Comedy
71,Sci-Fi
36704,Sports
50425,Romance
106,Drama
106,Romance
22101,Adventure
22101,Fantasy
22101,Romance
1650,Action
1650,Adventure
1650,Award Winning
1650,Drama
1650,Sci-Fi
24439,Action
24439,Fantasy
1606,Action
1606,Adventure
1606,Supernatural
35079,Adventure
35079,Drama
35079,Fantasy
5494,Drama
1483,Adventure
1483,Drama
1483,Mystery
42351,Comedy
145,Comedy
145,Drama
145,Romance
2985,Comedy
2985,Mystery
2985,Supernatural
1699,Drama
1699,Fantasy
1699,Romance
49858,Comedy
49858,Supernatural
41433,Action
41433,Sci-Fi
1946,Adventure
1946,Drama
1946,Romance
110,Action
110,Comedy
110,Drama
110,Gourmet
37972,Drama
37972,Sports
41488,Comedy
41488,Fantasy
35672,Adventure
35672,Slice of Life
39597,Action
39597,Adventure
39597,Fantasy
15731,Slice of Life
50307,Comedy
50307,Romance
969,Action
969,Adventure
969,Drama
969,Fantasy
969,Romance
24405,Action
24405,Sci-Fi
35789,Sports
9441,Gourmet
9441,Slice of Life
96,Action
96,Drama
96,Romance
96,Sci-Fi
51815,Comedy
51815,Romance
34973,Slice of Life
34577,Action
34577,Adventure
34577,Fantasy
33253,Action
33253,Horror
33253,Mystery
33253,Supernatural
42238,Comedy
2213,Drama
35972,Action
35972,Adventure
35972,Fantasy
31931,Action
4725,Action
4725,Supernatural
4725,Suspense
132,Action
132,Mystery
132,Supernatural
2800,Drama
2229,Adventure
2229,Comedy
2229,Fantasy
6702,Action
6702,Adventure
6702,Fantasy
37958,Comedy
37958,Supernatural
51462,Fantasy
51462,Slice of Life
1567,Adventure
1567,Romance
36470,Comedy
36470,Romance
29854,Action
29854,Adventure
29854,Supernatural
10495,Award Winning
10495,Comedy
10495,Girls Love
23321,Action
23321,Adventure
23321,Fantasy
18897,Comedy
18897,Romance
584,Adventure
584,Drama
584,Sci-Fi
40351,Action
40351,Adventure
40351,Comedy
40351,Fantasy
39355,Action
39355,Adventure
39355,Fantasy
40392,Drama
5507,Action
5507,Romance
52211,Action
52211,Comedy
52211,Fantasy
31953,Comedy
10161,Action
10161,Drama
10161,Mystery
10161,Sci-Fi
53874,Action
53874,Adventure
53874,Comedy
53874,Fantasy
17249,Sports
7647,Comedy
7647,Romance
48779,Slice of Life
23251,Comedy
23251,Supernatural
9065,Action
9065,Drama
9065,Supernatural
1356,Action
1356,Drama
1356,Sci-Fi
2037,Comedy
2037,Fantasy
2037,Romance
2012,Adventure
2012,Comedy
2012,Horror
2012,Romance
2012,Supernatural
27991,Action
27991,Fantasy
38578,Action
38578,Fantasy
34902,Comedy
34902,Romance
36474,Action
36474,Adventure
36474,Fantasy
1985,Action
1985,Sci-Fi
21435,Adventure
21435,Slice of Life
1372,Action
1372,Comedy
2558,Drama
2558,Slice of Life
28677,Comedy
28677,Mystery
28677,Romance
28677,Supernatural
40221,Action
40221,Adventure
40221,Drama
40221,Fantasy
40221,Mystery
40571,Adventure
40571,Fantasy
5162,Comedy
5162,Slice of Life
3001,Comedy
3001,Gourmet
3001,Supernatural
3673,Action
3673,Adventure
3673,Mystery
2549,Drama
2549,Slice of Life
34561,Action
34561,Fantasy
34561,Sci-Fi
32542,Comedy
8675,Comedy
2787,Action
2787,Drama
2787,Fantasy
2787,Romance
34547,Adventure
34547,Drama
34547,Fantasy
1557,Action
1557,Fantasy
880,Comedy
880,Romance
880,Supernatural
18671,Comedy
18671,Romance
129,Action
129,Adventure
129,Drama
129,Fantasy
37141,Comedy
37007,Sports
17,Comedy
17,Slice of Life
17,Sports
67,Action
67,Drama
67,Romance
53881,Action
53881,Fantasy
33988,Comedy
33988,Fantasy
28121,Action
28121,Adventure
28121,Fantasy
7661,Drama
7661,Sports
38790,Action
38790,Adventure
38790,Comedy
38790,Fantasy
49891,Action
49891,Adventure
49891,Fantasy
18139,Comedy
16241,Comedy
16241,Supernatural
32681,Action
32681,Adventure
32681,Comedy
4651,Adventure
4651,Comedy
4651,Fantasy
36754,Drama
36754,Fantasy
36754,Gourmet
36754,Romance
250,Action
250,Adventure
250,Comedy
250,Fantasy
42590,Drama
340,Action
36038,Comedy
36038,Romance
51105,Action
51105,Fantasy
51105,Sci-Fi
24135,Comedy
24135,Romance
11371,Sports
50221,Drama
6802,Sci-Fi
6802,Slice of Life
33089,Adventure
33089,Award Winning
33089,Comedy
33089,Fantasy
1087,Comedy
1087,Drama
1087,Romance
22817,Mystery
7627,Comedy
2112,Sports
708,Adventure
708,Sci-Fi
209,Action
209,Adventure
209,Comedy
209,Drama
209,Sci-Fi
3369,
32828,Gourmet
32828,Slice of Life
2214,Action
2214,Drama
455,Adventure
455,Fantasy
455,Mystery
455,Romance
455,Sci-Fi
455,Suspense
41120,Mystery
21327,Comedy
53621,Comedy
567,Action
567,Mystery
567,Sci-Fi
8937,Action
8937,Fantasy
8937,Sci-Fi
10033,Action
10033,Adventure
10033,Comedy
10033,Fantasy
10033,Gourmet
177,Action
177,Adventure
177,Fantasy
177,Romance
40590,Action
40590,Drama
40590,Fantasy
691,Comedy
691,Romance
691,Sports
1563,Adventure
1563,Drama
1563,Fantasy
1563,Romance
23135,Slice of Life
6347,Comedy
6347,Romance
43756,Sports
50248,Sports
1251,Adventure
1251,Comedy
1251,Romance
1251,Sci-Fi
14131,Action
4039,Action
4039,Adventure
4039,Drama
4039,Suspense
41694,Action
41694,Drama
37497,Drama
37497,Fantasy
37497,Romance
103,Adventure
103,Comedy
103,Fantasy
103,Romance
4981,Action
4981,Adventure
4981,Drama
4981,Sci-Fi
20031,Comedy
8086,Action
8086,Adventure
8086,Fantasy
31376,Slice of Life
31376,Supernatural
2026,Action
2026,Comedy
2026,Romance
2405,Drama
2002,Action
2002,Sci-Fi
914,Comedy
914,Ecchi
10216,Comedy
10216,Supernatural
37976,Award Winning
37976,Comedy
37976,Supernatural
53879,Comedy
53879,Mystery
50590,Fantasy
50590,Mystery
5274,Adventure
5274,Comedy
5274,Fantasy
5274,Ecchi
1212,Action
1212,Adventure
1212,Sci-Fi
10588,Action
10588,Mystery
10588,Sci-Fi
10588,Supernatural
34134,Action
34134,Comedy
6634,Action
6773,Action
6773,Drama
6773,Fantasy
6773,Romance
2562,Drama
2562,Mystery
2562,Suspense
46093,Drama
52308,Fantasy
52308,Romance
218,Action
218,Romance
218,Sci-Fi
38804,Comedy
38804,Slice of Life
40879,Slice of Life
5249,Adventure
50663,Comedy
31821,Action
31821,Adventure
31821,Drama
31821,Fantasy
54743,Action
54743,Fantasy
54743,Supernatural
31706,Action
31706,Comedy
31706,Fantasy
23269,Slice of Life
50197,Comedy
3470,Comedy
3470,Romance
52736,Fantasy
52736,Girls Love
1642,Comedy
1642,Drama
1642,Fantasy
34984,Drama
34984,Romance
51958,Comedy
51958,Fantasy
10790,Action
10790,Comedy
10790,Fantasy
10790,Ecchi
35241,Fantasy
35241,Girls Love
35241,Slice of Life
12487,Action
12487,Fantasy
12487,Sci-Fi
26243,Action
26243,Drama
26243,Supernatural
38659,Action
38659,Adventure
38659,Comedy
38659,Fantasy
857,Comedy
857,Sports
857,Ecchi
9919,Action
9919,Fantasy
1050,Adventure
1050,Comedy
1050,Sci-Fi
3213,Action
3213,Comedy
3213,Sports
21273,Slice of Life
551,Sports
270,Action
270,Horror
270,Supernatural
379,Comedy
379,Sci-Fi
3092,Boys Love
3092,Comedy
3092,Drama
12291,Comedy
12291,Romance
15061,Slice of Life
35015,Comedy
11111,Horror
11111,Mystery
11111,Supernatural
21743,Action
21743,Supernatural
226,Action
226,Drama
226,Horror
226,Romance
226,Supernatural
17729,Drama
17729,Romance
15451,Action
15451,Comedy
15451,Fantasy
15451,Romance
15451,Ecchi
37614,Comedy
40540,Action
40540,Adventure
40540,Fantasy
2608,Action
481,Action
481,Adventure
481,Fantasy
29,Action
29,Drama
29,Sci-Fi
10568,Mystery
2227,Drama
22693,Fantasy
22693,Romance
13655,Comedy
13655,Drama
13655,Supernatural
40504,Sports
23277,Comedy
23277,Romance
23277,Ecchi
37426,Action
37426,Fantasy
37426,Supernatural
142,Action
142,Drama
142,Mystery
142,Romance
142,Supernatural
727,Comedy
35828,Fantasy
35828,Slice of Life
36522,Action
36522,Boys Love
36522,Comedy
36522,Supernatural
38555,Comedy
38555,Fantasy
38555,Romance
10378,Comedy
22199,Action
22199,Fantasy
587,Drama
587,Romance
39049,Comedy
39049,Supernatural
14227,Comedy
14227,Romance
53833,Comedy
53833,Fantasy
53833,Girls Love
16005,Action
16005,Supernatural
5712,Adventure
5712,Fantasy
5712,Slice of Life
2820,Action
2820,Adventure
2820,Comedy
1459,Action
1459,Adventure
1459,Drama
1459,Romance
1459,Sci-Fi
1651,Action
1651,Adventure
1651,Drama
1651,Sci-Fi
3317,Adventure
3317,Sci-Fi
18497,Action
18497,Comedy
18497,Supernatural
435,Adventure
435,Comedy
435,Drama
435,Fantasy
352,Comedy
352,Fantasy
351,Comedy
351,Fantasy
34262,Comedy
53876,Action
53876,Adventure
53876,Comedy
53876,Fantasy
5671,Slice of Life
3420,Drama
3420,Fantasy
3420,Suspense
15793,Action
15793,Sci-Fi
51215,Fantasy
51215,Romance
22147,Comedy
22147,Fantasy
1069,Action
1069,Adventure
1069,Drama
1069,Sci-Fi
48542,Slice of Life
40454,Action
40454,Adventure
40454,Fantasy
287,Sports
2987,Action
2987,Adventure
2987,Sci-Fi
1852,Slice of Life
36220,Drama
36220,Romance
50854,Adventure
50854,Comedy
50854,Fantasy
1391,Adventure
1391,Sci-Fi
35821,Comedy
1663,Adventure
1663,Drama
1663,Slice of Life
8217,Fantasy
12679,Comedy
16524,Action
16524,Adventure
16524,Sci-Fi
8726,Slice of Life
37475,Action
37475,Comedy
37475,Romance
37984,Action
37984,Adventure
37984,Comedy
37984,Fantasy
37984,Mystery
39491,Action
39491,Sci-Fi
39491,Suspense
327,Comedy
327,Fantasy
355,Action
355,Drama
355,Fantasy
355,Romance
8407,Comedy
8407,Fantasy
8407,Romance
8407,Sci-Fi
8407,Ecchi
50287,Comedy
50287,Supernatural
334,Comedy
334,Drama
334,Romance
15315,Action
15315,Comedy
15315,Fantasy
30296,Action
30296,Fantasy
30296,Romance
30296,Ecchi
166,Action
166,Sci-Fi
879,Drama
879,Fantasy
879,Girls Love
21573,Action
21573,Sci-Fi
102,Comedy
102,Drama
102,Romance
1614,Sports
13349,Comedy
13349,Romance
33731,Comedy
33731,Supernatural
49930,Action
49930,Fantasy
49930,Romance
40685,Slice of Life
2257,Action
2257,Drama
2257,Sci-Fi
28979,Comedy
28979,Romance
28979,Sci-Fi
28979,Ecchi
3036,Action
3036,Adventure
3036,Comedy
3036,Romance
44191,Action
44191,Fantasy
3972,Action
200,Comedy
200,Romance
3613,Action
3613,Comedy
3613,Romance
11319,Action
11319,Adventure
11319,Comedy
11319,Fantasy
11319,Romance
11319,Ecchi
48643,Action
48643,Comedy
48643,Romance
333,Award Winning
333,Comedy
333,Drama
333,Sci-Fi
593,Award Winning
593,Drama
593,Sci-Fi
37890,Comedy
8476,Romance
8476,Supernatural
490,Comedy
37975,Drama
30736,Action
30736,Adventure
30736,Fantasy
6573,Action
6573,Mystery
6573,Sci-Fi
30694,Action
30694,Adventure
30694,Comedy
30694,Fantasy
50002,Action
50002,Adventure
50002,Fantasy
50002,Sci-Fi
18465,Comedy
13115,Action
13115,Drama
13115,Supernatural
39730,Gourmet
39730,Slice of Life
40842,
14467,Action
14467,Fantasy
14467,Mystery
1327,Romance
1327,Sports
32696,Comedy
32696,Supernatural
8215,Action
8215,Comedy
8215,Sci-Fi
37349,Action
37349,Adventure
37349,Fantasy
2409,Adventure
2409,Comedy
2409,Fantasy
24703,Action
24703,Comedy
24703,Fantasy
24703,Romance
24703,Ecchi
3731,Comedy
3731,Romance
9938,Slice of Life
40870,Action
40870,Sci-Fi
49980,Adventure
49980,Drama
49980,Fantasy
49980,Romance
696,Comedy
696,Romance
696,Sci-Fi
3974,Action
3974,Comedy
3974,Sci-Fi
13663,Comedy
13663,Romance
13663,Sci-Fi
13663,Ecchi
16011,Action
16011,Fantasy
16011,Romance
1579,Romance
98,Action
98,Fantasy
98,Girls Love
10257,Sports
16123,Slice of Life
30187,Drama
30187,Mystery
30187,Suspense
18523,Action
18523,Comedy
18523,Fantasy
9834,Comedy
9834,Sci-Fi
15051,Slice of Life
76,Action
76,Comedy
76,Drama
76,Fantasy
48483,Comedy
48483,Horror
48483,Supernatural
10620,Action
10620,Supernatural
10620,Suspense
35078,Slice of Life
3199,Adventure
3199,Slice of Life
64,Action
64,Comedy
64,Drama
2903,Action
2903,Comedy
2596,Mystery
2596,Supernatural
2596,Suspense
8557,Comedy
5262,Comedy
5262,Fantasy
11433,Drama
11433,Romance
11433,Sci-Fi
40904,Drama
40904,Romance
36934,Sports
25183,Action
25183,Drama
2749,Adventure
2749,Comedy
10793,Action
10793,Drama
10793,Sci-Fi
14289,Drama
14289,Romance
5141,Comedy
5141,Sports
3672,Comedy
3672,Sci-Fi
33094,Comedy
50710,Comedy
50710,Romance
50710,Sci-Fi
1840,Action
1840,Adventure
1840,Comedy
1840,Fantasy
1840,Romance
1840,Ecchi
16417,Slice of Life
156,Action
156,Drama
156,Fantasy
156,Mystery
5075,Action
5075,Adventure
5075,Sci-Fi
20785,Action
20785,Fantasy
20785,Romance
20785,Sci-Fi
14527,Action
14527,Comedy
14527,Ecchi
54301,
23281,Action
23281,Sci-Fi
23281,Suspense
1608,Comedy
1608,Drama
2923,Comedy
2923,Fantasy
59,Comedy
59,Drama
59,Romance
59,Sci-Fi
59,Ecchi
51586,
5684,Action
5684,Comedy
5684,Fantasy
364,Mystery
242,Comedy
242,Drama
242,Slice of Life
4060,Adventure
4060,Comedy
4060,Fantasy
42994,Comedy
42994,Supernatural
22729,Action
22729,Sci-Fi
31580,Action
31580,Horror
31580,Mystery
31580,Supernatural
11235,Romance
586,Horror
586,Mystery
586,Supernatural
6093,Comedy
505,Comedy
505,Fantasy
134,Action
134,Drama
134,Sci-Fi
25731,Action
25731,Fantasy
25731,Sci-Fi
15613,Action
15613,Fantasy
15613,Mystery
38472,Comedy
38472,Fantasy
34012,Fantasy
34012,Gourmet
34012,Slice of Life
47159,Comedy
47159,Fantasy
183,Sports
181,Action
181,Sci-Fi
181,Ecchi
4416,Action
4416,Sci-Fi
40908,Action
40908,Fantasy
40908,Mystery
1590,Action
1590,Adventure
1590,Comedy
1590,Fantasy
32526,Slice of Life
36565,Sports
19291,Action
19291,Adventure
19291,Comedy
19291,Fantasy
165,Action
165,Award Winning
165,Drama
165,Mystery
165,Romance
165,Sci-Fi
34494,Comedy
34494,Slice of Life
2942,Comedy
2942,Slice of Life
38959,Fantasy
38959,Mystery
38959,Supernatural
11933,Action
11933,Comedy
11933,Romance
527,Action
527,Adventure
527,Comedy
527,Fantasy
573,Action
573,Adventure
573,Comedy
573,Drama
573,Romance
573,Sci-Fi
167,Action
167,Adventure
167,Drama
167,Fantasy
167,Sci-Fi
38787,Comedy
38787,Slice of Life
5233,Action
5233,Adventure
5233,Comedy
5233,Fantasy
2548,Drama
2548,Slice of Life
2225,Drama
41587,Action
37597,Boys Love
37597,Comedy
37597,Drama
52505,Horror
52505,Supernatural
344,Drama
344,Sci-Fi
344,Supernatural
54103,Comedy
54103,Fantasy
11013,Comedy
11013,Romance
11013,Supernatural
17080,Action
17080,Drama
17080,Sci-Fi
25,Action
25,Adventure
25,Comedy
25,Sci-Fi
25,Ecchi
1728,Comedy
1728,Slice of Life
2014,Action
2014,Comedy
2203,Action
2203,Adventure
2203,Drama
2203,Sci-Fi
50552,Sports
25519,Drama
25519,Fantasy
113,Action
113,Romance
113,Sci-Fi
42587,Drama
42587,Fantasy
489,Award Winning
489,Slice of Life
489,Supernatural
53040,Comedy
53040,Romance
31798,Drama
31798,Romance
31798,Sci-Fi
1972,Action
1972,Adventure
1972,Comedy
1972,Mystery
40496,Action
40496,Fantasy
20541,Comedy
20541,Romance
20541,Supernatural
1060,Comedy
1060,Ecchi
2084,Action
2084,Adventure
2084,Comedy
2084,Fantasy
1873,Action
1873,Adventure
1873,Sci-Fi
42391,Comedy
6056,Action
130,Action
130,Adventure
130,Comedy
130,Drama
130,Supernatural
131,Action
131,Adventure
131,Comedy
131,Drama
131,Supernatural
2216,Action
2216,Drama
52082,Fantasy
52082,Romance
35756,Slice of Life
40056,Action
40056,Adventure
40056,Sci-Fi
33028,Action
33028,Horror
33028,Mystery
501,Adventure
501,Comedy
501,Fantasy
1684,Comedy
35889,Action
35889,Mystery
6895,Action
6895,Drama
6895,Supernatural
2228,Comedy
2228,Sports
1292,Action
1292,Adventure
2813,Adventure
2813,Comedy
2813,Drama
2813,Fantasy
2036,Adventure
2036,Comedy
2036,Drama
2036,Sci-Fi
2553,Drama
2553,Slice of Life
39586,Comedy
39988,Comedy
39988,Fantasy
2757,Action
2757,Comedy
2757,Fantasy
798,Drama
763,Action
763,Adventure
763,Comedy
763,Sci-Fi
15911,Comedy
2204,Mystery
2204,Suspense
38992,Comedy
38992,Romance
50185,Sports
168,Action
168,Adventure
168,Drama
168,Sci-Fi
1878,Drama
1454,Action
1454,Horror
1454,Romance
1454,Supernatural
44204,Mystery
44204,Romance
44204,Supernatural
40513,Comedy
40513,Drama
27787,Comedy
27787,Romance
20709,Action
20709,Comedy
23421,Action
23421,Mystery
23421,Supernatural
47790,Action
47790,Drama
47790,Fantasy
47790,Mystery
47790,Romance
12149,Sci-Fi
24037,Suspense
33506,Action
33506,Fantasy
18893,Action
18893,Sci-Fi
40060,Action
40060,Fantasy
23311,Action
23311,Fantasy
506,Drama
506,Romance
32648,Comedy
714,Comedy
714,Romance
30344,Comedy
30344,Drama
4654,Action
4654,Fantasy
4654,Sci-Fi
38005,Action
38005,Sci-Fi
38005,Ecchi
10798,Mystery
10798,Sci-Fi
10798,Supernatural
53698,
92,Adventure
92,Drama
92,Sci-Fi
8841,Action
8841,Comedy
8841,Fantasy
8841,Ecchi
2040,Fantasy
2044,Comedy
2044,Fantasy
2044,Romance
2044,Sci-Fi
2834,Drama
4062,Sports
50461,Action
50461,Fantasy
50461,Romance
238,Action
238,Adventure
34102,Mystery
34102,Supernatural
3006,Comedy
3006,Slice of Life
40004,Comedy
40004,Romance
53439,Action
53439,Fantasy
2116,Sports
54803,Sports
5267,Adventure
5267,Suspense
2330,Adventure
2330,Comedy
2330,Fantasy
34787,
50685,Comedy
3549,Action
3549,Adventure
38753,Comedy
38753,Drama
38753,Romance
1589,Drama
1589,Gourmet
55310,Comedy
68,Action
68,Adventure
68,Sci-Fi
18507,Sports
15863,Action
15863,Sci-Fi
48857,Fantasy
48857,Slice of Life
38476,Slice of Life
11617,Action
11617,Comedy
11617,Fantasy
11617,Romance
11617,Ecchi
33241,Romance
33241,Slice of Life
33490,Adventure
33490,Comedy
33490,Mystery
9893,Action
9893,Fantasy
10232,Slice of Life
970,Action
970,Adventure
3712,Action
3712,Adventure
3712,Comedy
3712,Fantasy
3712,Romance
3712,Ecchi
52173,Comedy
52173,Fantasy
52173,Romance
3358,Comedy
3358,Drama
3225,Comedy
3225,Slice of Life
54883,Action
54883,Fantasy
30016,Action
30016,Comedy
30016,Drama
616,Drama
616,Fantasy
350,Comedy
350,Fantasy
18041,Action
18041,Comedy
18041,Drama
38759,Slice of Life
38759,Supernatural
5355,Action
2039,Comedy
52973,Comedy
52973,Romance
52973,Ecchi
4114,Comedy
4114,Fantasy
13599,Drama
13599,Mystery
13599,Sci-Fi
10884,Slice of Life
2758,Sci-Fi
2758,Sports
40902,Gourmet
40902,Ecchi
2555,Drama
2555,Slice of Life
50,Comedy
50,Romance
50,Supernatural
2817,Adventure
2817,Fantasy
2817,Romance
29067,Comedy
29067,Romance
1858,Comedy
1858,Slice of Life
48649,Action
48649,Mystery
48649,Supernatural
21681,Slice of Life
35376,Comedy
1021,Drama
1021,Romance
2337,Adventure
2337,Drama
2337,Sci-Fi
5832,Action
5832,Drama
5832,Sports
764,Adventure
764,Comedy
764,Sci-Fi
764,Sports
198,Action
198,Mystery
198,Supernatural
34086,Action
34086,Adventure
34086,Fantasy
944,Action
944,Adventure
944,Sci-Fi
3009,Drama
3009,Sports
48471,Fantasy
48471,Sci-Fi
1744,Adventure
1744,Comedy
1744,Drama
1744,Fantasy
1744,Romance
35249,Sports
2544,Adventure
2544,Drama
2544,Slice of Life
3272,Comedy
3272,Sports
16353,Comedy
16353,Romance
2818,Action
2818,Comedy
2818,Fantasy
2818,Sci-Fi
5953,
38483,Comedy
38483,Romance
36652,Drama
43470,Comedy
43470,Romance
5984,Drama
5984,Gourmet
5984,Romance
5909,Comedy
7662,Horror
7662,Mystery
7662,Supernatural
2986,Comedy
2986,Sports
653,Comedy
653,Sci-Fi
31500,Action
49438,Fantasy
49520,Comedy
49520,Romance
280,Adventure
280,Comedy
280,Fantasy
1536,Action
1536,Supernatural
53613,Action
53613,Fantasy
53613,Supernatural
42192,Action
42192,Adventure
42192,Fantasy
42192,Sci-Fi
52081,Comedy
52081,Supernatural
476,Drama
476,Romance
476,Sports
476,Supernatural
14811,Comedy
14811,Slice of Life
36884,Award Winning
36884,Comedy
36884,Drama
36884,Fantasy
32105,Action
32105,Fantasy
32105,Romance
33654,Boys Love
33654,Drama
34863,Action
34863,Comedy
34863,Fantasy
17505,Action
17505,Adventure
17505,Fantasy
2489,Comedy
2489,Fantasy
33983,Action
33983,Drama
161,Action
161,Comedy
16009,Adventure
16009,Fantasy
16009,Mystery
483,Action
483,Drama
483,Sci-Fi
1426,Action
1426,Adventure
1426,Comedy
519,Comedy
519,Drama
519,Romance
158,Drama
158,Girls Love
5273,Sports
272,Action
272,Drama
272,Mystery
42826,Fantasy
42826,Romance
959,Adventure
959,Drama
959,Romance
8676,Romance
14345,Action
14345,Sci-Fi
14345,Suspense
1886,Comedy
1886,Fantasy
36317,Comedy
33362,
6381,Action
6381,Sci-Fi
6381,Ecchi
13333,Slice of Life
27,Action
27,Supernatural
2129,Drama
2129,Romance
878,Action
878,Romance
878,Sci-Fi
4038,Action
4038,Comedy
4038,Supernatural
855,Drama
855,Girls Love
4884,Adventure
4884,Drama
4884,Fantasy
2577,Adventure
2577,Drama
2577,Slice of Life
3859,Mystery
3859,Sci-Fi
37993,Comedy
1891,Adventure
1891,Comedy
1891,Sci-Fi
1892,Adventure
1892,Comedy
1892,Sci-Fi
3958,Comedy
3958,Supernatural
845,Action
845,Adventure
845,Fantasy
4186,Action
4186,Adventure
4186,Fantasy
4186,Sci-Fi
31884,Action
31884,Fantasy
